2014-09-07-00:00,市北路与盐务街交叉口,124
2014-09-07-00:05,市北路与盐务街交叉口,127
2014-09-07-00:10,市北路与盐务街交叉口,108
2014-09-07-00:15,市北路与盐务街交叉口,129
2014-09-07-00:20,市北路与盐务街交叉口,141
2014-09-07-00:25,市北路与盐务街交叉口,120
2014-09-07-00:30,市北路与盐务街交叉口,125
2014-09-07-00:35,市北路与盐务街交叉口,97
2014-09-07-00:40,市北路与盐务街交叉口,119
2014-09-07-00:45,市北路与盐务街交叉口,117
2014-09-07-00:50,市北路与盐务街交叉口,98
2014-09-07-00:55,市北路与盐务街交叉口,124
2014-09-07-01:00,市北路与盐务街交叉口,90
2014-09-07-01:05,市北路与盐务街交叉口,123
2014-09-07-01:10,市北路与盐务街交叉口,91
2014-09-07-01:15,市北路与盐务街交叉口,105
2014-09-07-01:20,市北路与盐务街交叉口,100
2014-09-07-01:25,市北路与盐务街交叉口,85
2014-09-07-01:30,市北路与盐务街交叉口,76
2014-09-07-01:35,市北路与盐务街交叉口,99
2014-09-07-01:40,市北路与盐务街交叉口,75
2014-09-07-01:45,市北路与盐务街交叉口,69
2014-09-07-01:50,市北路与盐务街交叉口,68
2014-09-07-01:55,市北路与盐务街交叉口,59
2014-09-07-02:00,市北路与盐务街交叉口,64
2014-09-07-02:05,市北路与盐务街交叉口,64
2014-09-07-02:10,市北路与盐务街交叉口,53
2014-09-07-02:15,市北路与盐务街交叉口,52
2014-09-07-02:20,市北路与盐务街交叉口,61
2014-09-07-02:25,市北路与盐务街交叉口,66
2014-09-07-02:30,市北路与盐务街交叉口,47
2014-09-07-02:35,市北路与盐务街交叉口,49
2014-09-07-02:40,市北路与盐务街交叉口,44
2014-09-07-02:45,市北路与盐务街交叉口,52
2014-09-07-02:50,市北路与盐务街交叉口,37
2014-09-07-02:55,市北路与盐务街交叉口,45
2014-09-07-03:00,市北路与盐务街交叉口,42
2014-09-07-03:05,市北路与盐务街交叉口,41
2014-09-07-03:10,市北路与盐务街交叉口,39
2014-09-07-03:15,市北路与盐务街交叉口,48
2014-09-07-03:20,市北路与盐务街交叉口,45
2014-09-07-03:25,市北路与盐务街交叉口,35
2014-09-07-03:30,市北路与盐务街交叉口,36
2014-09-07-03:35,市北路与盐务街交叉口,40
2014-09-07-03:40,市北路与盐务街交叉口,32
2014-09-07-03:45,市北路与盐务街交叉口,39
2014-09-07-03:50,市北路与盐务街交叉口,35
2014-09-07-03:55,市北路与盐务街交叉口,31
2014-09-07-04:00,市北路与盐务街交叉口,30
2014-09-07-04:05,市北路与盐务街交叉口,28
2014-09-07-04:10,市北路与盐务街交叉口,36
2014-09-07-04:15,市北路与盐务街交叉口,23
2014-09-07-04:20,市北路与盐务街交叉口,22
2014-09-07-04:25,市北路与盐务街交叉口,27
2014-09-07-04:30,市北路与盐务街交叉口,30
2014-09-07-04:35,市北路与盐务街交叉口,21
2014-09-07-04:40,市北路与盐务街交叉口,22
2014-09-07-04:45,市北路与盐务街交叉口,23
2014-09-07-04:50,市北路与盐务街交叉口,23
2014-09-07-04:55,市北路与盐务街交叉口,16
2014-09-07-05:00,市北路与盐务街交叉口,31
2014-09-07-05:05,市北路与盐务街交叉口,18
2014-09-07-05:10,市北路与盐务街交叉口,28
2014-09-07-05:15,市北路与盐务街交叉口,28
2014-09-07-05:20,市北路与盐务街交叉口,19
2014-09-07-05:25,市北路与盐务街交叉口,17
2014-09-07-05:30,市北路与盐务街交叉口,18
2014-09-07-05:35,市北路与盐务街交叉口,16
2014-09-07-05:40,市北路与盐务街交叉口,21
2014-09-07-05:45,市北路与盐务街交叉口,24
2014-09-07-05:50,市北路与盐务街交叉口,20
2014-09-07-05:55,市北路与盐务街交叉口,16
2014-09-07-06:00,市北路与盐务街交叉口,41
2014-09-07-06:05,市北路与盐务街交叉口,44
2014-09-07-06:10,市北路与盐务街交叉口,22
2014-09-07-06:15,市北路与盐务街交叉口,32
2014-09-07-06:20,市北路与盐务街交叉口,21
2014-09-07-06:25,市北路与盐务街交叉口,27
2014-09-07-06:30,市北路与盐务街交叉口,34
2014-09-07-06:35,市北路与盐务街交叉口,43
2014-09-07-06:40,市北路与盐务街交叉口,52
2014-09-07-06:45,市北路与盐务街交叉口,55
2014-09-07-06:50,市北路与盐务街交叉口,60
2014-09-07-06:55,市北路与盐务街交叉口,64
2014-09-07-07:00,市北路与盐务街交叉口,51
2014-09-07-07:05,市北路与盐务街交叉口,70
2014-09-07-07:10,市北路与盐务街交叉口,80
2014-09-07-07:15,市北路与盐务街交叉口,65
2014-09-07-07:20,市北路与盐务街交叉口,76
2014-09-07-07:25,市北路与盐务街交叉口,86
2014-09-07-07:30,市北路与盐务街交叉口,97
2014-09-07-07:35,市北路与盐务街交叉口,107
2014-09-07-07:40,市北路与盐务街交叉口,120
2014-09-07-07:45,市北路与盐务街交叉口,112
2014-09-07-07:50,市北路与盐务街交叉口,91
2014-09-07-07:55,市北路与盐务街交叉口,127
2014-09-07-08:00,市北路与盐务街交叉口,125
2014-09-07-08:05,市北路与盐务街交叉口,116
2014-09-07-08:10,市北路与盐务街交叉口,162
2014-09-07-08:15,市北路与盐务街交叉口,152
2014-09-07-08:20,市北路与盐务街交叉口,116
2014-09-07-08:25,市北路与盐务街交叉口,156
2014-09-07-08:30,市北路与盐务街交叉口,119
2014-09-07-08:35,市北路与盐务街交叉口,176
2014-09-07-08:40,市北路与盐务街交叉口,160
2014-09-07-08:45,市北路与盐务街交叉口,138
2014-09-07-08:50,市北路与盐务街交叉口,149
2014-09-07-08:55,市北路与盐务街交叉口,143
2014-09-07-09:00,市北路与盐务街交叉口,131
2014-09-07-09:05,市北路与盐务街交叉口,201
2014-09-07-09:10,市北路与盐务街交叉口,163
2014-09-07-09:15,市北路与盐务街交叉口,185
2014-09-07-09:20,市北路与盐务街交叉口,167
2014-09-07-09:25,市北路与盐务街交叉口,198
2014-09-07-09:30,市北路与盐务街交叉口,208
2014-09-07-09:35,市北路与盐务街交叉口,167
2014-09-07-09:40,市北路与盐务街交叉口,200
2014-09-07-09:45,市北路与盐务街交叉口,162
2014-09-07-09:50,市北路与盐务街交叉口,174
2014-09-07-09:55,市北路与盐务街交叉口,176
2014-09-07-10:00,市北路与盐务街交叉口,181
2014-09-07-10:05,市北路与盐务街交叉口,194
2014-09-07-10:10,市北路与盐务街交叉口,186
2014-09-07-10:15,市北路与盐务街交叉口,205
2014-09-07-10:20,市北路与盐务街交叉口,173
2014-09-07-10:25,市北路与盐务街交叉口,198
2014-09-07-10:30,市北路与盐务街交叉口,221
2014-09-07-10:35,市北路与盐务街交叉口,207
2014-09-07-10:40,市北路与盐务街交叉口,229
2014-09-07-10:45,市北路与盐务街交叉口,197
2014-09-07-10:50,市北路与盐务街交叉口,190
2014-09-07-10:55,市北路与盐务街交叉口,208
2014-09-07-11:00,市北路与盐务街交叉口,183
2014-09-07-11:05,市北路与盐务街交叉口,216
2014-09-07-11:10,市北路与盐务街交叉口,180
2014-09-07-11:15,市北路与盐务街交叉口,207
2014-09-07-11:20,市北路与盐务街交叉口,202
2014-09-07-11:25,市北路与盐务街交叉口,188
2014-09-07-11:30,市北路与盐务街交叉口,209
2014-09-07-11:35,市北路与盐务街交叉口,182
2014-09-07-11:40,市北路与盐务街交叉口,209
2014-09-07-11:45,市北路与盐务街交叉口,189
2014-09-07-11:50,市北路与盐务街交叉口,209
2014-09-07-11:55,市北路与盐务街交叉口,189
2014-09-07-12:00,市北路与盐务街交叉口,183
2014-09-07-12:05,市北路与盐务街交叉口,213
2014-09-07-12:10,市北路与盐务街交叉口,179
2014-09-07-12:15,市北路与盐务街交叉口,216
2014-09-07-12:20,市北路与盐务街交叉口,197
2014-09-07-12:25,市北路与盐务街交叉口,173
2014-09-07-12:30,市北路与盐务街交叉口,210
2014-09-07-12:35,市北路与盐务街交叉口,176
2014-09-07-12:40,市北路与盐务街交叉口,214
2014-09-07-12:45,市北路与盐务街交叉口,202
2014-09-07-12:50,市北路与盐务街交叉口,193
2014-09-07-12:55,市北路与盐务街交叉口,233
2014-09-07-13:00,市北路与盐务街交叉口,107
2014-09-07-13:05,市北路与盐务街交叉口,202
2014-09-07-13:10,市北路与盐务街交叉口,180
2014-09-07-13:15,市北路与盐务街交叉口,187
2014-09-07-13:20,市北路与盐务街交叉口,195
2014-09-07-13:25,市北路与盐务街交叉口,196
2014-09-07-13:30,市北路与盐务街交叉口,208
2014-09-07-13:35,市北路与盐务街交叉口,196
2014-09-07-13:40,市北路与盐务街交叉口,215
2014-09-07-13:45,市北路与盐务街交叉口,181
2014-09-07-13:50,市北路与盐务街交叉口,203
2014-09-07-13:55,市北路与盐务街交叉口,220
2014-09-07-14:00,市北路与盐务街交叉口,196
2014-09-07-14:05,市北路与盐务街交叉口,199
2014-09-07-14:10,市北路与盐务街交叉口,183
2014-09-07-14:15,市北路与盐务街交叉口,194
2014-09-07-14:20,市北路与盐务街交叉口,179
2014-09-07-14:25,市北路与盐务街交叉口,176
2014-09-07-14:30,市北路与盐务街交叉口,194
2014-09-07-14:35,市北路与盐务街交叉口,132
2014-09-07-14:40,市北路与盐务街交叉口,219
2014-09-07-14:45,市北路与盐务街交叉口,198
2014-09-07-14:50,市北路与盐务街交叉口,191
2014-09-07-14:55,市北路与盐务街交叉口,192
2014-09-07-15:00,市北路与盐务街交叉口,178
2014-09-07-15:05,市北路与盐务街交叉口,219
2014-09-07-15:10,市北路与盐务街交叉口,192
2014-09-07-15:15,市北路与盐务街交叉口,202
2014-09-07-15:20,市北路与盐务街交叉口,199
2014-09-07-15:25,市北路与盐务街交叉口,179
2014-09-07-15:30,市北路与盐务街交叉口,219
2014-09-07-15:35,市北路与盐务街交叉口,203
2014-09-07-15:40,市北路与盐务街交叉口,219
2014-09-07-15:45,市北路与盐务街交叉口,219
2014-09-07-15:50,市北路与盐务街交叉口,184
2014-09-07-15:55,市北路与盐务街交叉口,206
2014-09-07-16:00,市北路与盐务街交叉口,187
2014-09-07-16:05,市北路与盐务街交叉口,226
2014-09-07-16:10,市北路与盐务街交叉口,195
2014-09-07-16:15,市北路与盐务街交叉口,200
2014-09-07-16:20,市北路与盐务街交叉口,190
2014-09-07-16:25,市北路与盐务街交叉口,176
2014-09-07-16:30,市北路与盐务街交叉口,156
2014-09-07-16:35,市北路与盐务街交叉口,161
2014-09-07-16:40,市北路与盐务街交叉口,224
2014-09-07-16:45,市北路与盐务街交叉口,171
2014-09-07-16:50,市北路与盐务街交叉口,171
2014-09-07-16:55,市北路与盐务街交叉口,175
2014-09-07-17:00,市北路与盐务街交叉口,132
2014-09-07-17:05,市北路与盐务街交叉口,167
2014-09-07-17:10,市北路与盐务街交叉口,178
2014-09-07-17:15,市北路与盐务街交叉口,163
2014-09-07-17:20,市北路与盐务街交叉口,174
2014-09-07-17:25,市北路与盐务街交叉口,161
2014-09-07-17:30,市北路与盐务街交叉口,168
2014-09-07-17:35,市北路与盐务街交叉口,176
2014-09-07-17:40,市北路与盐务街交叉口,159
2014-09-07-17:45,市北路与盐务街交叉口,203
2014-09-07-17:50,市北路与盐务街交叉口,171
2014-09-07-17:55,市北路与盐务街交叉口,163
2014-09-07-18:00,市北路与盐务街交叉口,188
2014-09-07-18:05,市北路与盐务街交叉口,109
2014-09-07-18:10,市北路与盐务街交叉口,158
2014-09-07-18:15,市北路与盐务街交叉口,155
2014-09-07-18:20,市北路与盐务街交叉口,153
2014-09-07-18:25,市北路与盐务街交叉口,201
2014-09-07-18:30,市北路与盐务街交叉口,144
2014-09-07-18:35,市北路与盐务街交叉口,163
2014-09-07-18:40,市北路与盐务街交叉口,169
2014-09-07-18:45,市北路与盐务街交叉口,150
2014-09-07-18:50,市北路与盐务街交叉口,162
2014-09-07-18:55,市北路与盐务街交叉口,125
2014-09-07-19:00,市北路与盐务街交叉口,152
2014-09-07-19:05,市北路与盐务街交叉口,122
2014-09-07-19:10,市北路与盐务街交叉口,130
2014-09-07-19:15,市北路与盐务街交叉口,138
2014-09-07-19:20,市北路与盐务街交叉口,158
2014-09-07-19:25,市北路与盐务街交叉口,141
2014-09-07-19:30,市北路与盐务街交叉口,163
2014-09-07-19:35,市北路与盐务街交叉口,157
2014-09-07-19:40,市北路与盐务街交叉口,148
2014-09-07-19:45,市北路与盐务街交叉口,165
2014-09-07-19:50,市北路与盐务街交叉口,142
2014-09-07-19:55,市北路与盐务街交叉口,145
2014-09-07-20:00,市北路与盐务街交叉口,190
2014-09-07-20:05,市北路与盐务街交叉口,194
2014-09-07-20:10,市北路与盐务街交叉口,162
2014-09-07-20:15,市北路与盐务街交叉口,170
2014-09-07-20:20,市北路与盐务街交叉口,184
2014-09-07-20:25,市北路与盐务街交叉口,197
2014-09-07-20:30,市北路与盐务街交叉口,182
2014-09-07-20:35,市北路与盐务街交叉口,205
2014-09-07-20:40,市北路与盐务街交叉口,182
2014-09-07-20:45,市北路与盐务街交叉口,178
2014-09-07-20:50,市北路与盐务街交叉口,195
2014-09-07-20:55,市北路与盐务街交叉口,158
2014-09-07-21:00,市北路与盐务街交叉口,98
2014-09-07-21:05,市北路与盐务街交叉口,168
2014-09-07-21:10,市北路与盐务街交叉口,211
2014-09-07-21:15,市北路与盐务街交叉口,196
2014-09-07-21:20,市北路与盐务街交叉口,182
2014-09-07-21:25,市北路与盐务街交叉口,220
2014-09-07-21:30,市北路与盐务街交叉口,225
2014-09-07-21:35,市北路与盐务街交叉口,189
2014-09-07-21:40,市北路与盐务街交叉口,185
2014-09-07-21:45,市北路与盐务街交叉口,196
2014-09-07-21:50,市北路与盐务街交叉口,185
2014-09-07-21:55,市北路与盐务街交叉口,164
2014-09-07-22:00,市北路与盐务街交叉口,152
2014-09-07-22:05,市北路与盐务街交叉口,180
2014-09-07-22:10,市北路与盐务街交叉口,192
2014-09-07-22:15,市北路与盐务街交叉口,169
2014-09-07-22:20,市北路与盐务街交叉口,172
2014-09-07-22:25,市北路与盐务街交叉口,156
2014-09-07-22:30,市北路与盐务街交叉口,154
2014-09-07-22:35,市北路与盐务街交叉口,148
2014-09-07-22:40,市北路与盐务街交叉口,153
2014-09-07-22:45,市北路与盐务街交叉口,142
2014-09-07-22:50,市北路与盐务街交叉口,142
2014-09-07-22:55,市北路与盐务街交叉口,150
2014-09-07-23:00,市北路与盐务街交叉口,125
2014-09-07-23:05,市北路与盐务街交叉口,148
2014-09-07-23:10,市北路与盐务街交叉口,112
2014-09-07-23:15,市北路与盐务街交叉口,156
2014-09-07-23:20,市北路与盐务街交叉口,107
2014-09-07-23:25,市北路与盐务街交叉口,118
2014-09-07-23:30,市北路与盐务街交叉口,120
2014-09-07-23:35,市北路与盐务街交叉口,111
2014-09-07-23:40,市北路与盐务街交叉口,141
2014-09-07-23:45,市北路与盐务街交叉口,150
2014-09-07-23:50,市北路与盐务街交叉口,124
2014-09-07-23:55,市北路与盐务街交叉口,102
